Author_id,Name
7320,"c. w. metcalf,roma felible"
7321,w. l. wilmshurst
7322,derek nelson
7323,barbara sher
7324,alec waugh
7325,"susan elizabeth phillips,gertrud wittich"
7326,friedrich dürrenmatt
7327,"isabel allende,dagmar ploetz"
7328,"björn larsson,jörg scherzer"
7329,urs widmer
7330,joan druett
7331,"joyce johnson,thomas nils lindquist"
7332,"tommy simpson,lisa hammel,william bennett seitz"
7333,mary francis shura
7334,harry mazer
7335,pike
7336,ellen conford
7337,cherie bennett
7338,"patricia hermes,laurice elehwany,janet kovalcik"
7339,carol keeffe
7340,ellen gunderson traylor
7341,john f. walvoord
7342,"alpha staff,shelley o'hara"
7343,"james p. caher,john m. caher"
7344,"patricia wayant,patricia waynant"
7345,"edgar allan poe,david galloway"
7346,kurt cobain
7347,"william h. armstrong,james barkley"
7348,edward p. jones
7349,"george eliot,edmund white"
7350,kate dicamillo
7351,deborah ford
7352,olivia judson
7353,catherine clinton
7354,cortney davis
7355,howard stern
7356,kirk mitchell
7357,john stossel
7358,starbuck o'dwyer
7359,"lori alvord,elizabeth cohen van pelt"
7360,terry jones
7361,"sanyika shakur,monster kody scott"
7362,"a. j. orde,sheri s tepper"
7363,aaron elkins
7364,aaron j. elkins
7365,andrew tobias
7366,jane bicks
7367,"milli nickell,gary land"
7368,montague summers
7369,kelsey grammer
7370,"rose block,delilah ahrendt"
7371,michael kerrigan
7372,matt cohen
7373,patricia jeffery
7374,jeff davidson jeffrey p.; davidson
7375,margaret wander bonanno
7376,elena poniatowska
7377,walter jon williams
7378,john peel
7379,david r. olson
7380,john mccormick
7381,bronwyn williams
7382,suzanne enoch
7383,lincoln child
7384,dominique lapierre
7385,"d. h. lawrence,david trotter"
7386,sara dowse
7387,beth yahp
7388,douglas rushkoff
7389,arturo perez- reverte
7390,"charles dickens,david wharry"
7391,lyndon baines johnson
7392,michael jordan
7393,susan beth pfeffer
7394,"lynn gamwell,nancy tomes"
7395,marie b. salazar
7396,brenda wilkinson
7397,pauline brown
7398,"lee stringer,kurt vonnegut"
7399,"j. dennis deitz,richard grimes"
7400,susan quinn
7401,leo pennanen
7402,eric knight
7403,josefa heifetz
7404,torey l. hayden
7405,"gary larson,robin williams"
7406,karen a. signell
7407,"keith laumer,eric flint"
7408,austin tappan wright
7409,sherman alexie
7410,flavia
7411,colin higgins
7412,erik weihenmayer
7413,tyrone t. thomas
7414,karle dickerson
7415,susan kenney
7416,annette lévy-willard
7417,georgeson v
7418,ursula markham
7419,chogyam trungpa
7420,gene wolfe
7421,robert llewellyn
7422,jacques lacarrière
7423,jack jones
7424,"rachel kaberry,amy k. brown"
7425,david farland
7426,kevin brooks
7427,"nella larsen,deborah mcdowell"
7428,roderick macleish
7429,"rainer maria rilke,m.d. herter norton"
7430,daniel handler
7431,"lance gould,h roberts design"
7432,"catullus,david mulroy"
7433,"pat croce,bill lyon"
7434,richard price
7435,"george orwell,ralph steadman"
7436,"aldous huxley,tony britton"
7437,ann powers
7438,"lewis carroll,gwynedd m. hudson"
7439,david ambrose
7440,"henry david thoreau,edward hoagland"
7441,"dean koontz,phil parks"
7442,"phyllis raybin emert,jael"
7443,ursula burkowski
7444,"christopher davis,ron nyswaner"
7445,annie smith
7446,ann ripley
7447,avery thorne
7448,meek
7449,"sydney biddle barrows,william novak"
7450,"holger freese,helga krüger,brigitte wolters"
7451,"mary mapes dodge,children's classics"
7452,jeannie sakol
7453,rexanne becnel
7454,colleen l. reece
7455,"elizabeth coatsworth,lynd ward"
7456,"michael viner,stefan rudnicki,roger rees"
7457,laurie gwen shapiro
7458,"maud hart lovelace,vera neville"
7459,marina zwetajewa
7460,heinz g. konsalik
7461,eva-christiane wetterer
7462,joanne horniman
7463,sa shan
7464,"t. c. boyle,werner richter"
7465,betsy schmitt
7466,"roald dahl,tony ross"
7467,aeron clement
7468,fabienne marsh
7469,donna huston murray
7470,johanna hurwitz
7471,terri fields
7472,"steinunn sigurdardóttir,coletta bürling"
7473,noëlle châtelet
7474,daniel mason
7475,bertolt brecht
7476,"harry mulisch,maria csollány"
7477,sophokles
7478,"richard bach,russell munson,jeannie ebner"
7479,robert schneider
7480,r. spill
7481,"charles dickens,janice carlisle"
7482,raymond r. maccurdy
7483,elia kazan
7484,"henrik ibsen,rick davis,brian johnston"
7485,plato
7486,margaret craven
7487,sinclair lewis
7488,"t. s. eliot,frank kermode"
7489,deborah levy
7490,d.h. lawrence
7491,"gustave flaubert,mildred marmur,robin morgan"
7492,"edmund rostand,anthony burgess"
7493,erica jong
7494,"mary clearman blew,kim barnes"
7495,pauline rosenau
7496,carolyn mcvickar edwards
7497,jonn mumford
7498,thomas erskine
7499,"camara laye,toni morrison"
7500,jennifer lash
7501,iain zaczek
7502,"daphne du maurier,michael foreman"
7503,"mel blanc,philip bashe"
7504,george dangerfield
7505,sam shepard
7506,"ludwig thoma,ursula segebrecht"
7507,"dave bowler,bryan dray"
7508,"haruki murakami,giovanni bandini"
7509,verity campbell
7510,virginia trioli
7511,phil kuntz
7512,nancy snow
7513,simon colvey
7514,robert m. eversz
7515,marianne wood
7516,ken catran
7517,helen hodgman
7518,rene delorm
7519,janice harrell
7520,"sue miller,katrina kenison"
7521,joan elizabeth lloyd
7522,"susan m. love,susan m. love m.d.,karen lindsey,mar"
7523,ann copeland
7524,evelyn rogers
7525,sonya birmingham
7526,katherine sutcliffe
7527,kathryn atwood
7528,laura kinsale
7529,"yuri rubinsky,ian wiseman"
7530,"jack canfield,mark victor hansen,marci shimoff,car"
7531,mj rose
7532,josephine hart
7533,elizabeth dewberry vaughn
7534,laura reese
7535,barry gifford
7536,peter lawrence
7537,richard rosen
7538,"betty mahmoody,arnold d. dunchock"
7539,"william kotzwinkle,hans pfitzinger"
7540,"eileen campbell,petra hrabak,rita seuß"
7541,"grace gershuny,deborah l. martin"
7542,"diana wells,lauren jarrett"
7543,"jacob ludwig carl grimm,jacob w. grimm,wilhelm gri"
7544,"candace bahouth,clay perry,lindsay clarke"
7545,"diana wells,ippy patterson"
7546,sara b. stein
7547,"andrew stoker,sasha williamson"
7548,william warriner
7549,maryjo koch
7550,rene bergh
7551,carol adrienne
7552,mary kidd
7553,alan watts
7554,nancy toder
7555,sylvia brownrigg
7556,"charlotte j. beck,steve smith"
7557,alan w. watts
7558,"john goldstein,manuela soares"
7559,"celina spiegel,christina buchmann"
7560,monica furlong
7561,mark garland
7562,elizabeth lesser
7563,anya weinstein
7564,michael newton
7565,"charles dickens,jeremy tambling,hablot k. browne"
7566,han nolan
7567,michael kilian
7568,judith viorst
7569,"leo tolstoy,lynn solotaroff,ronald blythe"
7570,"harold n., m.d. levinson"
7571,martha manning
7572,ian irvine
7573,"leon garfield,baz luhrmann,craig pearce,william sh"
7574,joanna russ
7575,dwight yoakam
7576,harold bloomfield m.d.
7577,sharon janis
7578,joy sikorski
7579,wu wei
7580,ram dass
7581,"karen casey,harpersanfrancisco"
7582,dave marsh
7583,steve hagen
7584,john bradshaw
7585,"henry david thoreau,stephen fender"
7586,gail mcmeekin
7587,marc gafni
7588,jon kabat-zinn
7589,"michael toms,keith jarrett,natalie goldberg,julia"
7590,"jeffrey e. young,janet s. klosko,aaron t. beck"
7591,john chaffee
7592,thomas ayres
7593,patricia lynn reilly
7594,mark nepo
7595,john a. tracy cpa
7596,christine westermann
7597,petru popescu
7598,crawford kilian
7599,"johann wolfgang von goethe,walter kaufmann,walter"
7600,jack gaver
7601,"david copperfield,janet berliner"
7602,william m thackeray
7603,"nick hornby,clara drechsler,harald hellmann"
7604,norman f. cantor
7605,"stephen jones,peter israel"
7606,lesley hazleton
7607,"keith haviland,dina gray,ben salama"
7608,jennifer niederst
7609,david g. hartwell
7610,"phillip giroux,bob beckstrom,lance walheim,the edi"
7611,"roland e. larson,bruce h. edwards,robert p. hostet"
7612,berlitz guides
7613,isaac adamson
7614,helen prejean
7615,l.m. boyd
7616,brian freemantle
7617,"mark arax,rick wartzman"
7618,"armin a. brott,jennifer ash"
7619,mick jackson
7620,pierre boulle
7621,timothy egan
7622,julie hecht
7623,john feinstein
7624,walter mercado
7625,paul (ed) atterbury
7626,"herman j. viola,jan s. danis,carolyn j. margolis"
7627,"kenneth copeland,gloria copeland"
7628,james f. dunnigan
7629,alex kershaw
7630,clay reynolds
7631,heather macdonald
7632,lauren steinhauer
7633,"laura miller,adam begley"
7634,daniel j. boorstin
7635,"james c. collins,jerry i. porras"
7636,"shunryu suzuki,trudy dixon,richard baker,huston sm"
7637,"alice joyce davidson,victoria marshall"
7638,"richard marcinko,john weisman"
7639,bill barnes
7640,clair alan brown
7641,"eric a. kimmel,jon goodell"
7642,kristoffer j. buquet
7643,dorit bader whiteman
7644,corey sandler
7645,richard ellis
7646,jane fonda
7647,"louise bates ames,frances l. ilg"
7648,"charlotte brontï¿1/2,margaret smith"
7649,moya costello
7650,ellen kushner
7651,"faith conlon,ingrid emerick,christina henry de tes"
7652,darryl reanney
7653,louise fitzhugh
7654,richard shenkman
7655,dion fortune
7656,"kenneth w. royce,boston t. party"
7657,stephen j. cannell
7658,"robert shea,robert anton wilson"
7659,monica mcinerney
7660,"terri windling,ellen datlow"
7661,ben jeapes
7662,"henry roth,alfred kazin,hana wirth-nesher"
7663,clifford a. pickover
7664,"jane austen,joann morse"
7665,kerstin ekman
7666,marilyn pappano
7667,mary balogh
7668,hailey north
7669,karen anders
7670,kristin hardy
7671,karen ranney
7672,candace camp
7673,michele albert
7674,"john roger,peter mcwilliams"
7675,pc learning lab
7676,martin gardner
7677,kristen britain
7678,charles j. keating
7679,jane resh thomas
7680,lauren brooke
7681,judy tatchell
7682,l. moeri
7683,nicholas edwards
7684,stan berenstain
7685,janni lee simner
7686,mike jahn
7687,gorman
7688,"claire rudolf murphy,various"
7689,mary jane auch
7690,judy richter
7691,pam ryan
7692,"mary stanton,d. craig"
7693,mary stanton
7694,"david burn,cecilia fitzsimons"
7695,judy alter
7696,lange lewis
7697,francesca stanfill
7698,joyce e. strom-paikin rn
7699,terry carr
7700,h. e. bates
7701,william mcgivern
7702,robert goddard
7703,bruce nicolaysen
7704,c. peterson
7705,pricilla hamilton
7706,sanders
7707,james martin
7708,"louis w. storms iv,scott j. peterson (mcsd mct)"
7709,gary j. nutt
7710,wout j hofman
7711,janell cannon
7712,patricia polacco
7713,"laura ingalls wilder,renee graef"
7714,david kirk
7715,robert nisbet
7716,sarah dessen
7717,brian gallagher
7718,"roald dahl,john lawrence"
7719,thomas h. cook
7720,algernon b. mitford
7721,linda piazza
7722,cynthia blair
7723,nicholas pine
7724,robert browning
7725,rick beech
7726,rui nunes
7727,rhidian brook
7728,joseph mitchell
7729,steven millhauser
7730,eca de quieros
7731,lucy ellmann
7732,jeremy narby
7733,doris r. meredith
7734,jay winik
7735,"r. l. stine,johanna ellsworth"
7736,caroline macdonald
7737,"tristine rainer,anaïs nin"
7738,darien cooper
7739,ken j. roberts
7740,"joyce rupp,jane pitz"
7741,mark e. thibodeaux
7742,claire cloninger
7743,evelyn christenson
7744,loretta laroche
7745,lyn holley doucet
7746,macrina wiederkehr
7747,paula d'arcy
7748,brian harper
7749,"jeff rovin,tom  clancy,steve  pieczenik"
7750,"charles mackay,andrew tobias"
7751,janine m. benyus
7752,cindy stone
7753,"frances moore lappe,anna lappé"
7754,eva hoffman
7755,rainer maria rilke
7756,"james joyce,declan kiberd"
7757,desmond bagley
7758,lynsay sands
7759,robert kaplow
7760,"kaori yuki,nina olligschläger"
7761,kazushi hagiwara
7762,robert gernhardt
7763,"niccolò machiavelli,philipp rippel,philipp rippel"
7764,fatima igramhan-parsons
7765,jacques vallee
7766,josh mcdowell
7767,kristen stagg
7768,jesse lee kercheval
7769,"james herriot,ruth brown"
7770,jim trelease
7771,"james herriot,peter barrett"
7772,christina hoff-sommers
7773,cal thomas
7774,laura c. schlessinger
7775,ted andrews
7776,bevarly
7777,suzi golden
7778,liz fielding
7779,amy wallace
7780,"laura scribner kastner,jennifer f. wyatt"
7781,"isabel stanley,james duncan"
7782,"charles g. waugh,frank mcsherry,charles waugh,mart"
7783,michael levin
7784,rosemary wells
7785,"joe dominguez,vicki robin"
7786,elizabeth pope
7787,john gilstrap
7788,"lawrence sanders,vincent lardo"
7789,stephen horn
7790,jack olsen
7791,"nathaniel hawthorne,joel porte"
7792,william poundstone
7793,sara donati
7794,laraine t. zappert
7795,christopher m. byron
7796,"gaston leroux,lowell bair"
7797,"caitlin matthews,john matthews,christopher down,li"
7798,booth tarkington
7799,tim sandlin
7800,joseph d. pistone
7801,"jonathan baird,carol m. allen"
7802,tony strong
7803,alistair macleod
7804,"john colby,inigo surguy,rudiger voigt,jeffrey haas"
7805,r. d. ginn
7806,"rick fields,peggy taylor,rex weyler,rick ingrasci"
7807,"david breashears,jon krakauer"
7808,walter satterthwait
7809,william mize
7810,c. j. box
7811,peter moore smith
7812,denise mina
7813,ron franscell
7814,amanda foreman
7815,david starkey
7816,elizabeth jane howard
7817,"charles spencer, earl spencer"
7818,nancy mitford
7819,"scott adams,nancy singer"
7820,austin s. camacho
7821,gregg hurwitz
7822,colin bateman
7823,sara maitland
7824,gil brewer
7825,e. v. cunningham
7826,gillian roberts
7827,"edward lear,children's dover thrift"
7828,stuart r. kaplan
7829,mike myers
7830,sarah lyddon morrison
7831,joshua halberstam
7832,bruce porter
7833,mark christensen
7834,matsuri akino
7835,mari akino
7836,kanan
7837,sakurako gokurakuin
7838,ken akamatsu
7839,"yukito kishiro,yukito kishiro"
7840,byron preiss
7841,masami tsuda
7842,rachel hawthorne
7843,mark kalesniko
7844,reiko momochi
7845,tokyopop
7846,"rei idumi,tatsuya hamazaki"
7847,"miwa ueda,dan papia"
7848,miwa ueda
7849,"miwa ueda,miwa ueda"
7850,"beverley birch,tony kerins"
7851,christopher hart
7852,"masami tsuda,masami tsuda"
7853,hinako ashihara
7854,tomoko taniguchi
7855,john burningham
7856,barrett
7857,storytime collection childrens
7858,"terry deary,barbara allen,philip reeve"
7859,quentin blake
7860,dreamworks
7861,"angela sommer-bodenburg,amelie glienke"
7862,"kjartan poskitt,chris fisher"
7863,"phil roxbee-cox,sue hellard"
7864,alan gibbons
7865,apsley cherry garrard
7866,anna wimschneider
7867,"virginia woolf,klaus reichert,brigitte walitzek"
7868,john s mill
7869,michael sontheimer
7870,"heinrich von kleist,helmut sembdner"
7871,"p. d. james,phyllis d. james,thomas schlück"
7872,marcel reich-ranicki
7873,"charles dickens,richard zoozmann"
7874,irma kurtz
7875,craig smith
7876,"björn larsson,knut krüger"
7877,troy denning
7878,"philip; slattery, joan (editor) pullman"
7879,"joris-karl huysmans,simon callow"
7880,"homer,george chapman"
7881,"isabel alcántara,sandra egnolff"
7882,catherine crowe
7883,gina wisker
7884,nikos kazantzakis
7885,deborah grandinetti
7886,david colbert
7887,jarrold publishing
7888,alexander trocchi
7889,judith herrin
7890,roger highfield
7891,"charles dickens,carlo fruttero,franco lucentini"
7892,richard taylor
7893,w. e. b. griffin
7894,"rudolf steiner,d. osmond,j. collis"
7895,"gina ingoglia,carlo a. michelini"
7896,cate tiernan
7897,"matilde olivella castells,elizabeth guzmán,paloma"
7898,christopher kendris
7899,and the language experts at berlitz
7900,david a. van meter
7901,kathy herman
7902,al roker
7903,d. j. donaldson
7904,michael h. brown
7905,"arthur conan, sir doyle"
7906,jeff coghill
7907,eugene c. kennedy
7908,patricia sargent
7909,garson kanin
7910,twain
7911,nathan pritikin
7912,"rachel carson,al gore,lois and louis darling"
7913,kay mills
7914,"charles dickens,john irving"
7915,susan sheehan
7916,edith deen
7917,ian st.james
7918,john buchan
7919,roz levine
7920,"hans christian andersen,enid c. king,brian price t"
7921,harper collins publishers
7922,august strindberg
7923,r. k. gordon
7924,fyodor dostoyevsky
7925,"charles s. carver,michael f. scheier"
7926,"calvin s. hall,vernon j. nordby"
7927,michael kanaly
7928,richard h. green
7929,louise hay
